challenge,metabolite,platform,super_pathway,sub_pathway,p_value,mean_response,significant
OLTT,SM (OH) C24:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.294166798543855,0.211542301837669,FALSE
OLTT,SM C16:0,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.232073285884812,6.35134755806495,FALSE
OLTT,SM C16:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.306006182285951,3.52291782466048,FALSE
OLTT,SM C18:0,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.319085555640646,4.13305441215067,FALSE
OLTT,SM C18:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.338939030785903,3.00267164140861,FALSE
OLTT,SM C20:2,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.0423753670382392,-1.64939533552589,FALSE
OLTT,SM C24:0,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.132079451911752,4.12010968343785,FALSE
OLTT,SM C24:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.117980738008204,5.4267956184142,FALSE
OLTT,SM C26:1,Biocrates p150 [t-ms],Lipid,Sphingolipids,0.610756399141405,-1.41554575961243,FALSE
OLTT,acetoacetate,Metabolon HD4 [nt-ms],Lipid,Ketone Bodies,3.61880733404319e-07,-0.507102779414805,TRUE
OLTT,acetylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism(Acyl Carnitine),6.31054946103559e-17,-0.213158589906111,TRUE
OLTT,acisoga,Metabolon HD4 [nt-ms],Amino Acid,Polyamine Metabolism,0.861429373538902,-0.181343329966986,FALSE
OLTT,adenine,Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Adenine containing",0.362901578183126,0.0743637999883331,FALSE
OLTT,"adenosine 3',5'-cyclic monophosphate (cAMP)",Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Adenine containing",0.00531762260168927,-0.0433159077202064,FALSE
OLTT,adenosine 5'-monophosphate (AMP),Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Adenine containing",0.940801590016887,-0.154093042074267,FALSE
OLTT,adenosine,Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, Adenine containing",0.0266077804474124,-0.0699832108364038,FALSE
OLTT,adipoylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism(Acyl Carnitine),2.05632376463782e-07,0.132897499889928,TRUE
OLTT,alanine,Metabolon HD4 [nt-ms],Amino Acid,Alanine and Aspartate Metabolism,1.19125513574094e-06,0.118535580491589,TRUE
OLTT,allantoin,Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.0304107600056422,-0.0155618598018708,FALSE
OLTT,alliin,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,2.80117903757672e-06,-1.00917492185386,TRUE
OLTT,alpha-hydroxyisocaproate,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",8.22453720136804e-08,0.0158547405809416,TRUE
OLTT,alpha-hydroxyisovalerate,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.157796487852739,0.14070226319382,FALSE
OLTT,alpha-ketobutyrate,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.00126461176906826,-0.0327000944549767,FALSE
OLTT,alpha-ketoglutarate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,0.00263822610930994,0.0310744981891828,FALSE
OLTT,alpha-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,1.42703414038988e-07,-0.00665917307780978,TRUE
OLTT,andro steroid monosulfate (1)*,Metabolon HD4 [nt-ms],Lipid,Steroid,0.0013335036099394,0.101938184453396,FALSE
OLTT,androsterone sulfate,Metabolon HD4 [nt-ms],Lipid,Steroid,0.137349007723629,-0.0171659883361199,FALSE
OLTT,arabitol/xylitol,Metabolon HD4 [nt-ms],Carbohydrate,Pentose Metabolism,0.00585491368906363,-0.0252521027754881,FALSE
OLTT,arabonate/xylonate,Metabolon HD4 [nt-ms],Carbohydrate,Pentose Metabolism,0.00185996314504025,0.0876733656723057,FALSE
OLTT,arginine,Biocrates p150 [t-ms],Amino Acid,,2.35161992560705e-07,6.32799640377946,TRUE
OLTT,arginine,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,3.46663486011132e-13,0.0850887206836901,TRUE
OLTT,argininosuccinate,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.156257896711027,0.24247249865976,FALSE
OLTT,asparagine,Metabolon HD4 [nt-ms],Amino Acid,Alanine and Aspartate Metabolism,2.54887241376595e-10,0.0922204999297946,TRUE
OLTT,aspartate,Metabolon HD4 [nt-ms],Amino Acid,Alanine and Aspartate Metabolism,0.580696747120845,0.275120989589157,FALSE
OLTT,azelate (nonanedioate),Metabolon HD4 [nt-ms],Lipid,"Fatty Acid, Dicarboxylate",9.65684393117492e-10,0.850969894344778,TRUE
OLTT,benzoate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,0.112256639992484,0.0616398575651854,FALSE
OLTT,beta-alanine,Metabolon HD4 [nt-ms],Nucleotide,"Pyrimidine Metabolism, Uracil containing",0.783632659479765,-0.037338944519077,FALSE
OLTT,beta-hydroxyisovalerate,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.0939992673063523,0.170972557458178,FALSE
OLTT,betaine,Metabolon HD4 [nt-ms],Amino Acid,"Glycine, Serine and Threonine Metabolism",0.0753632435017955,-0.0204160542751449,FALSE
OLTT,betonicine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,0.0249870709266165,-0.0529535657004472,FALSE
OLTT,"bilirubin (E,E)*",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,1.26243999548036e-06,0.0704239369477106,TRUE
OLTT,"bilirubin (E,Z or Z,E)*",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,4.35136806164164e-05,-0.0124755980607213,TRUE
OLTT,"bilirubin (Z,Z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,7.17032733769021e-11,0.16685366892443,TRUE
OLTT,biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,0.000265900502972372,0.177803694237508,FALSE
OLTT,butyrylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism (also BCAA Metabolism),0.000833850488485959,0.0261406617981542,FALSE
OLTT,caffeine,Metabolon HD4 [nt-ms],Xenobiotics,Xanthine Metabolism,3.01241460242025e-26,-0.385290705488832,TRUE
OLTT,caprate (10:0),Metabolon HD4 [nt-ms],Lipid,Medium Chain Fatty Acid,3.1044382792225e-17,-0.300828648305884,TRUE
OLTT,caproate (6:0),Metabolon HD4 [nt-ms],Lipid,Medium Chain Fatty Acid,0.0395597539717494,0.0723614236365405,FALSE
OLTT,caprylate (8:0),Metabolon HD4 [nt-ms],Lipid,Medium Chain Fatty Acid,0.000948132016091579,-0.0248962813209353,FALSE
OLTT,carnitine,Metabolon HD4 [nt-ms],Lipid,Carnitine Metabolism,0.00857415223731127,0.0446109503452758,FALSE
OLTT,catechol sulfate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,4.33462133008545e-11,0.684188793910092,TRUE
OLTT,cholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,2.73903515168176e-12,0.0289958853444291,TRUE
OLTT,cholesterol,Metabolon HD4 [nt-ms],Lipid,Sterol,0.0279321569381854,0.0563724461844657,FALSE
OLTT,choline phosphate,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,6.52577523311131e-06,-0.15172678022847,TRUE
OLTT,choline,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,6.70358473970177e-12,-0.0431764894444133,TRUE
OLTT,cinnamoylglycine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,8.85470156432984e-13,-0.56909585053168,TRUE
OLTT,cis-4-decenoyl carnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism(Acyl Carnitine),7.72826246219062e-07,0.117300345043561,TRUE
OLTT,cis-aconitate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,0.00150718698548533,-0.126233578350061,FALSE
OLTT,citrate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,0.0372806462581238,0.0766618220052204,FALSE
OLTT,citrulline,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,1.0737314763625e-16,-0.0355133926473109,TRUE
OLTT,cortisol,Metabolon HD4 [nt-ms],Lipid,Steroid,3.94258927898335e-37,0.373451483253434,TRUE
OLTT,cortisone,Metabolon HD4 [nt-ms],Lipid,Steroid,4.42044088018586e-14,0.0766575969817392,TRUE
OLTT,creatine,Metabolon HD4 [nt-ms],Amino Acid,Creatine Metabolism,0.000275008822149727,-0.0991129124549014,FALSE
OLTT,creatinine,Metabolon HD4 [nt-ms],Amino Acid,Creatine Metabolism,0.00863194196051141,0.0105444617284428,FALSE
OLTT,"cys-gly, oxidized",Metabolon HD4 [nt-ms],Amino Acid,Glutathione Metabolism,0.248306714184554,0.238068308036978,FALSE
OLTT,cystathionine,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",9.18554335458185e-18,0.0320372741268763,TRUE
OLTT,cysteine s-sulfate,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.133211018454352,0.00747768334240402,FALSE
OLTT,cysteine sulfinic acid,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.00143120671668703,0.0509918038236709,FALSE
OLTT,cysteine-glutathione disulfide,Metabolon HD4 [nt-ms],Amino Acid,Glutathione Metabolism,0.297039962624077,0.0719435139741676,FALSE
OLTT,cysteine,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.58945686931016,-0.1052960522965,FALSE
OLTT,cysteinylglycine,Metabolon HD4 [nt-ms],Amino Acid,Glutathione Metabolism,0.260550783667236,-0.0842425491123208,FALSE
OLTT,cystine,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.0316870687448959,0.0166535159308762,FALSE
OLTT,decanoylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism(Acyl Carnitine),4.6307942229793e-06,0.129991782607923,TRUE
OLTT,dehydroisoandrosterone sulfate (DHEA-S),Metabolon HD4 [nt-ms],Lipid,Steroid,0.029645218764023,0.011064886369486,FALSE
OLTT,deoxycarnitine,Metabolon HD4 [nt-ms],Lipid,Carnitine Metabolism,0.0198770988964266,-0.012196407274763,FALSE
OLTT,deoxycholate,Metabolon HD4 [nt-ms],Lipid,Secondary Bile Acid Metabolism,7.09529504442832e-07,0.625838088406774,TRUE
OLTT,dihydroorotate,Metabolon HD4 [nt-ms],Nucleotide,"Pyrimidine Metabolism, Orotate containing",0.805908302777822,-0.12005317180492,FALSE
OLTT,dimethyl sulfone,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,0.197017406893317,0.0939646334041118,FALSE
OLTT,dimethylarginine (SDMA + ADMA),Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,6.87180850876768e-08,0.0579710520529498,TRUE
OLTT,dimethylglycine,Metabolon HD4 [nt-ms],Amino Acid,"Glycine, Serine and Threonine Metabolism",0.0567761925597055,-0.0317515479495813,FALSE
OLTT,dodecanedioate,Metabolon HD4 [nt-ms],Lipid,"Fatty Acid, Dicarboxylate",0.000744304773533222,0.0480031554846231,FALSE
OLTT,dopamine sulfate (2),Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,1.32176713703335e-80,0.0883959058668656,TRUE
OLTT,epiandrosterone sulfate,Metabolon HD4 [nt-ms],Lipid,Steroid,0.129060853793364,-0.00996862165099365,FALSE
OLTT,ergothioneine,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,0.0728928594387396,0.0671307001585146,FALSE
OLTT,erythritol,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,0.00211185711765046,0.12601387041598,FALSE
OLTT,erythronate*,Metabolon HD4 [nt-ms],Carbohydrate,Aminosugar Metabolism,0.00330602563429435,0.161592159304644,FALSE
OLTT,ethylmalonate,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.000148733674985581,0.138630674454248,FALSE
OLTT,etiocholanolone glucuronide,Metabolon HD4 [nt-ms],Lipid,Steroid,0.00341064719797479,0.217770081509351,FALSE
OLTT,flavin adenine dinucleotide (FAD),Metabolon HD4 [nt-ms],Cofactors and Vitamins,Riboflavin Metabolism,0.298323844412969,0.00245352869435876,FALSE
OLTT,fructose,Metabolon HD4 [nt-ms],Carbohydrate,"Fructose, Mannose and Galactose Metabolism",2.42627684798018e-14,0.222070046874424,TRUE
OLTT,fumarate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,0.00245327628588376,0.046984569340603,FALSE
OLTT,gamma-CEHC,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,3.95597861945796e-12,0.718674700488378,TRUE
OLTT,gamma-carboxyglutamate,Metabolon HD4 [nt-ms],Amino Acid,Glutamate Metabolism,0.253330381769978,0.0682576750629236,FALSE
OLTT,gamma-glutamyl-2-aminobutyrate,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.000579689548137148,0.0638485592937704,FALSE
OLTT,gamma-glutamyl-epsilon-lysine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.00744904734095652,0.193722566204521,FALSE
OLTT,gamma-glutamylalanine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,1.49869604336465e-12,0.328056743811327,TRUE
OLTT,gamma-glutamylglutamate,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.432658040578905,0.285489636693204,FALSE
OLTT,gamma-glutamylglutamine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.0363614780586604,0.105882128248501,FALSE
OLTT,gamma-glutamylglycine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.00569955496655445,0.197353603839192,FALSE
OLTT,gamma-glutamylhistidine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.0114663590636851,0.162216555654146,FALSE
OLTT,gamma-glutamylisoleucine*,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.159315673841142,0.133033961391738,FALSE
OLTT,gamma-glutamylleucine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.0608469703519229,0.0978948347344276,FALSE
OLTT,gamma-glutamylmethionine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,2.71575363386761e-12,0.4726147117212,TRUE
OLTT,gamma-glutamylphenylalanine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.00173351034299575,0.319313725770464,FALSE
OLTT,gamma-glutamylthreonine*,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.307754012037392,0.188838189183372,FALSE
OLTT,gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.032716623500684,0.170090314826046,FALSE
OLTT,gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,1.00375330103894e-05,0.241501828838269,TRUE
OLTT,gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptide,Gamma-glutamyl Amino Acid,0.00183175657757546,0.126474566282372,FALSE
OLTT,gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,0.000684121798195945,0.00534824661442918,FALSE
OLTT,gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,8.57122957865974e-12,0.146210984032163,TRUE
OLTT,glucose,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",4.85982175883392e-22,0.121652038800789,TRUE
OLTT,glucuronate,Metabolon HD4 [nt-ms],Carbohydrate,Aminosugar Metabolism,0.000514462655298671,-0.0265481150614724,FALSE
OLTT,glutamate,Metabolon HD4 [nt-ms],Amino Acid,Glutamate Metabolism,0.044009950203677,0.320536128617707,FALSE
OLTT,glutamine,Biocrates p150 [t-ms],Amino Acid,,0.260257380858657,9.04624985377084,FALSE
OLTT,glutamine,Metabolon HD4 [nt-ms],Amino Acid,Glutamate Metabolism,0.00156367798186623,0.00747661560000047,FALSE
OLTT,glutarate (pentanedioate),Metabolon HD4 [nt-ms],Amino Acid,Lysine Metabolism,0.570155506447466,0.105629379715133,FALSE
OLTT,glutarylcarnitine (C5),Metabolon HD4 [nt-ms],Amino Acid,Lysine Metabolism,0.199783738057757,0.226545069270039,FALSE
OLTT,glycerate,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",6.45346446009806e-05,0.280611665034034,TRUE
OLTT,glycerol 3-phosphate,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,0.000144312674800334,-0.305730269127683,FALSE
OLTT,glycerol,Metabolon HD4 [nt-ms],Lipid,Glycerolipid Metabolism,9.98471952984582e-16,-0.328961883626435,TRUE
OLTT,glycerophosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,0.177542251184577,0.0173064311355899,FALSE
OLTT,glycerophosphorylcholine (GPC),Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,0.140093236630751,0.0287692210985062,FALSE
OLTT,glycine,Biocrates p150 [t-ms],Amino Acid,,0.000304480789248956,7.86897459607639,FALSE
OLTT,glycine,Metabolon HD4 [nt-ms],Amino Acid,"Glycine, Serine and Threonine Metabolism",6.41928728629985e-14,0.0446383147989651,TRUE
OLTT,glycochenodeoxycholate glucuronide (1),Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,1.069374011152e-22,0.00694503304928952,TRUE
OLTT,glycochenodeoxycholate sulfate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,1.17590586410856e-12,0.0227651761008535,TRUE
OLTT,glycochenodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,3.12457455169139e-19,0.872482924814298,TRUE
OLTT,glycocholate,Metabolon HD4 [nt-ms],Lipid,Primary Bile Acid Metabolism,1.91347693482312e-19,1.03806510040967,TRUE
OLTT,glycocholenate sulfate*,Metabolon HD4 [nt-ms],Lipid,Secondary Bile Acid Metabolism,0.000562151157338785,0.125238029563646,FALSE
OLTT,glycodeoxycholate sulfate,Metabolon HD4 [nt-ms],Lipid,Secondary Bile Acid Metabolism,2.06933827415173e-14,-0.134070939210433,TRUE
OLTT,glycohyocholate,Metabolon HD4 [nt-ms],Lipid,Secondary Bile Acid Metabolism,7.97472336842482e-10,0.499948949002763,TRUE
OLTT,glycolithocholate sulfate*,Metabolon HD4 [nt-ms],Lipid,Secondary Bile Acid Metabolism,2.89969779760569e-19,0.0500987897508175,TRUE
OLTT,glycolithocholate,Metabolon HD4 [nt-ms],Lipid,Secondary Bile Acid Metabolism,4.78110148517374e-12,0.770357588018433,TRUE
OLTT,glycoursodeoxycholate,Metabolon HD4 [nt-ms],Lipid,Secondary Bile Acid Metabolism,5.83358951945765e-20,0.868674773156175,TRUE
OLTT,guanidinoacetate,Metabolon HD4 [nt-ms],Amino Acid,Creatine Metabolism,1.64929640474779e-14,-0.0807933618788434,TRUE
OLTT,hexadecanedioate,Metabolon HD4 [nt-ms],Lipid,"Fatty Acid, Dicarboxylate",9.29132871006925e-06,-0.109692888943916,TRUE
OLTT,hexanoylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism(Acyl Carnitine),3.53085621131623e-25,-0.10636637089039,TRUE
OLTT,hippurate,Metabolon HD4 [nt-ms],Xenobiotics,Benzoate Metabolism,6.73229828365548e-05,-0.0564844613293061,TRUE
OLTT,histidine,Biocrates p150 [t-ms],Amino Acid,,0.0408974062478948,6.62437887396917,FALSE
OLTT,histidine,Metabolon HD4 [nt-ms],Amino Acid,Histidine Metabolism,0.00145102398273818,0.0134136449078555,FALSE
OLTT,homoarginine,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,0.00413645583294381,0.048593164551349,FALSE
OLTT,homocitrulline,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,6.90489018301068e-15,0.0215147899667888,TRUE
OLTT,homostachydrine*,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,0.846989539369223,-0.276123068050379,FALSE
OLTT,hydantoin-5-propionic acid,Metabolon HD4 [nt-ms],Amino Acid,Histidine Metabolism,3.84357004625182e-16,0.019444741963265,TRUE
OLTT,hyocholate,Metabolon HD4 [nt-ms],Lipid,Secondary Bile Acid Metabolism,0.00390781987543227,0.0951195713265363,FALSE
OLTT,hypotaurine,Metabolon HD4 [nt-ms],Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.0345168946994751,-0.108643787459108,FALSE
OLTT,hypoxanthine,Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.000160872415516482,-0.00549370466448701,FALSE
OLTT,imidazole lactate,Metabolon HD4 [nt-ms],Amino Acid,Histidine Metabolism,0.00154315569657484,0.0435710908171584,FALSE
OLTT,imidazole propionate,Metabolon HD4 [nt-ms],Amino Acid,Histidine Metabolism,0.507543757039115,0.0116050404762051,FALSE
OLTT,iminodiacetate (IDA),Metabolon HD4 [nt-ms],Xenobiotics,Chemical,0.0115202678576353,0.0566974692267774,FALSE
OLTT,indoleacetate,Metabolon HD4 [nt-ms],Amino Acid,Tryptophan Metabolism,0.0416364622236769,0.0471461698343129,FALSE
OLTT,indoleacetylglutamine,Metabolon HD4 [nt-ms],Amino Acid,Tryptophan Metabolism,0.159410199412602,-0.119903550873177,FALSE
OLTT,indolelactate,Metabolon HD4 [nt-ms],Amino Acid,Tryptophan Metabolism,0.00352273186559759,0.132873574350461,FALSE
OLTT,indolepropionate,Metabolon HD4 [nt-ms],Amino Acid,Tryptophan Metabolism,0.139313870243235,-0.0100885566669891,FALSE
OLTT,indolin-2-one,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,2.31208818400729e-07,0.0710482466779839,TRUE
OLTT,inosine,Metabolon HD4 [nt-ms],Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",0.0763351552814159,-0.0145412254250967,FALSE
OLTT,isobutyrylcarnitine,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",6.814293230355e-14,0.103574957205839,TRUE
OLTT,isobutyrylglycine,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1.57733635369223e-09,0.023870408325985,TRUE
OLTT,isoleucine,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1.12997519796495e-08,0.0363094930003508,TRUE
OLTT,isovalerate,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.402227996686135,-0.0316193367896992,FALSE
OLTT,isovalerylcarnitine,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",0.00920957009273522,-0.0359963196799301,FALSE
OLTT,isovalerylglycine,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1.35596027575013e-32,0.115547298892998,TRUE
OLTT,kynurenate,Metabolon HD4 [nt-ms],Amino Acid,Tryptophan Metabolism,0.0456397404632166,0.0874764138406969,FALSE
OLTT,kynurenine,Metabolon HD4 [nt-ms],Amino Acid,Tryptophan Metabolism,7.15003874119355e-17,0.162122673412958,TRUE
OLTT,lactate,Metabolon HD4 [nt-ms],Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1.02595539439449e-10,0.112449701496691,TRUE
OLTT,lanthionine,Metabolon HD4 [nt-ms],Xenobiotics,Chemical,7.94452684023204e-21,-0.0839360829299012,TRUE
OLTT,laurate (12:0),Metabolon HD4 [nt-ms],Lipid,Medium Chain Fatty Acid,3.85548107333712e-21,-0.324830228616384,TRUE
OLTT,laurylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism(Acyl Carnitine),2.36494766704634e-05,0.164604880293441,TRUE
OLTT,leucine or isoleucine,Biocrates p150 [t-ms],Amino Acid,,2.32954950651651e-06,7.84747705178675,TRUE
OLTT,leucine,Metabolon HD4 [nt-ms],Amino Acid,"Leucine, Isoleucine and Valine Metabolism",9.01078915394391e-07,0.0424102549164718,TRUE
OLTT,linoleamide (18:2n6),Metabolon HD4 [nt-ms],Lipid,"Fatty Acid, Amide",0.0482595113365227,0.0544846145969169,FALSE
OLTT,linoleoylcarnitine*,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism(Acyl Carnitine),0.0108149304250911,-0.0233215485295348,FALSE
OLTT,lysine,Metabolon HD4 [nt-ms],Amino Acid,Lysine Metabolism,4.95693910559514e-10,0.140276941086823,TRUE
OLTT,lysoPC a C14:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.299517780050173,0.990631142949469,FALSE
OLTT,lysoPC a C16:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.00771454323614292,6.11093550926301,FALSE
OLTT,lysoPC a C16:1,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,9.9288211211182e-05,1.00288673703825,FALSE
OLTT,lysoPC a C17:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.00332350908840182,0.477799542469692,FALSE
OLTT,lysoPC a C18:0,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.189541251288298,4.22820722735693,FALSE
OLTT,lysoPC a C18:2,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,1.39728309830582e-07,4.85566935342013,TRUE
OLTT,lysoPC a C20:3,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,0.00215853772152632,1.13696263919414,FALSE
OLTT,lysoPC a C20:4,Biocrates p150 [t-ms],Lipid,Glycerophospholipids,7.45907826129262e-05,2.84875889048464,TRUE
OLTT,malate,Metabolon HD4 [nt-ms],Energy,TCA Cycle,1.94513244122427e-06,0.0847432873137877,TRUE
OLTT,maleate,Metabolon HD4 [nt-ms],Lipid,"Fatty Acid, Dicarboxylate",0.231447326992701,-0.0175802247761932,FALSE
OLTT,malonate,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Synthesis,0.00122105605917645,-0.0572537303178281,FALSE
OLTT,malonylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Synthesis,0.451496399548053,0.0156051553043554,FALSE
OLTT,maltose,Metabolon HD4 [nt-ms],Carbohydrate,Glycogen Metabolism,2.71815084100879e-13,-0.0605519017557135,TRUE
OLTT,maltotriose,Metabolon HD4 [nt-ms],Carbohydrate,Glycogen Metabolism,0.000944137474665741,-0.0602249338326141,FALSE
OLTT,mannitol/sorbitol,Metabolon HD4 [nt-ms],Carbohydrate,"Fructose, Mannose and Galactose Metabolism",4.14971652883606e-40,-0.248325575853267,TRUE
