metabolite,platform_name,super_pathway,sub_pathway,significant_fasting,significant_pat,significant_oltt,significant_fasting_pat_oltt,challenge_time,challenge,mean_response,log2_foldchange,p_value,neg_log10_p_value,abs_log2_foldchange
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,TRUE,TRUE,TRUE,45,PAT,0.801790666666667,-0.00844874166666654,5.52195337307435e-06,5.25790726482859,0.00844874166666654
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,TRUE,TRUE,TRUE,60,PAT,0.956713333333333,0.146473925,5.52195337307435e-06,5.25790726482859,0.146473925
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,TRUE,TRUE,TRUE,90,PAT,1.01336,0.203120591666667,5.52195337307435e-06,5.25790726482859,0.203120591666667
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,TRUE,TRUE,TRUE,120,PAT,1.04744333333333,0.237203925,5.52195337307435e-06,5.25790726482859,0.237203925
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,TRUE,TRUE,TRUE,0,OLTT,1.31655830833333,0,5.68663444161128e-05,4.24514468894385,0
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,TRUE,TRUE,TRUE,30,OLTT,1.21706666666667,-0.0994916416666662,5.68663444161128e-05,4.24514468894385,0.0994916416666662
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,TRUE,TRUE,TRUE,60,OLTT,1.19234,-0.124218308333333,5.68663444161128e-05,4.24514468894385,0.124218308333333
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,TRUE,TRUE,TRUE,90,OLTT,1.10261333333333,-0.213944975,5.68663444161128e-05,4.24514468894385,0.213944975
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,TRUE,TRUE,TRUE,120,OLTT,1.18584,-0.130718308333333,5.68663444161128e-05,4.24514468894385,0.130718308333333
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,TRUE,TRUE,TRUE,180,OLTT,1.09054279166667,-0.226015516666666,5.68663444161128e-05,4.24514468894385,0.226015516666666
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,TRUE,TRUE,TRUE,240,OLTT,1.04780996666667,-0.268748341666667,5.68663444161128e-05,4.24514468894385,0.268748341666667
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,TRUE,TRUE,TRUE,300,OLTT,0.989346091666667,-0.327212216666667,5.68663444161128e-05,4.24514468894385,0.327212216666667
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,TRUE,TRUE,TRUE,360,OLTT,0.982815341666667,-0.333742966666667,5.68663444161128e-05,4.24514468894385,0.333742966666667
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,TRUE,TRUE,TRUE,420,OLTT,0.943429216666667,-0.373129091666666,5.68663444161128e-05,4.24514468894385,0.373129091666666
gamma-glutamyltryptophan,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,TRUE,TRUE,TRUE,480,OLTT,0.989657608333333,-0.3269007,5.68663444161128e-05,4.24514468894385,0.3269007
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,0,Fasting,1.01586,0,1.58014388245945e-06,5.80130336588535,0
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,120,Fasting,0.94195,-0.0739100000000003,1.58014388245945e-06,5.80130336588535,0.0739100000000003
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,240,Fasting,0.8677510875,-0.1481089125,1.58014388245945e-06,5.80130336588535,0.1481089125
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,360,Fasting,0.862876141666666,-0.152983858333334,1.58014388245945e-06,5.80130336588535,0.152983858333334
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,480,Fasting,0.8419,-0.17396,1.58014388245945e-06,5.80130336588535,0.17396
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,600,Fasting,0.848223333333333,-0.167636666666667,1.58014388245945e-06,5.80130336588535,0.167636666666667
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,720,Fasting,0.869753333333333,-0.146106666666667,1.58014388245945e-06,5.80130336588535,0.146106666666667
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,840,Fasting,0.84474785,-0.17111215,1.58014388245945e-06,5.80130336588535,0.17111215
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,960,Fasting,0.794146666666667,-0.221713333333334,1.58014388245945e-06,5.80130336588535,0.221713333333334
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,0,PAT,1.17023666666667,0,0.0760133086891444,1.11911036318967,0
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,15,PAT,1.10896,-0.0612766666666669,0.0760133086891444,1.11911036318967,0.0612766666666669
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,30,PAT,1.08208158333333,-0.0881550833333333,0.0760133086891444,1.11911036318967,0.0881550833333333
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,45,PAT,1.05486666666667,-0.11537,0.0760133086891444,1.11911036318967,0.11537
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,60,PAT,1.04748333333333,-0.122753333333334,0.0760133086891444,1.11911036318967,0.122753333333334
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,90,PAT,1.11793666666667,-0.0523000000000002,0.0760133086891444,1.11911036318967,0.0523000000000002
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,120,PAT,1.12739,-0.0428466666666665,0.0760133086891444,1.11911036318967,0.0428466666666665
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,0,OLTT,1.02782,0,2.4891834253321e-13,12.6039430995045,0
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,30,OLTT,1.09488666666667,0.0670666666666666,2.4891834253321e-13,12.6039430995045,0.0670666666666666
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,60,OLTT,1.22972,0.2019,2.4891834253321e-13,12.6039430995045,0.2019
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,90,OLTT,1.24916,0.22134,2.4891834253321e-13,12.6039430995045,0.22134
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,120,OLTT,1.35316,0.32534,2.4891834253321e-13,12.6039430995045,0.32534
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,180,OLTT,1.30622333333333,0.278403333333334,2.4891834253321e-13,12.6039430995045,0.278403333333334
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,240,OLTT,1.22854666666667,0.200726666666667,2.4891834253321e-13,12.6039430995045,0.200726666666667
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,300,OLTT,1.14583333333333,0.118013333333333,2.4891834253321e-13,12.6039430995045,0.118013333333333
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,360,OLTT,0.967393333333333,-0.0604266666666665,2.4891834253321e-13,12.6039430995045,0.0604266666666665
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,420,OLTT,0.873980016666667,-0.153839983333333,2.4891834253321e-13,12.6039430995045,0.153839983333333
gamma-glutamyltyrosine,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,TRUE,FALSE,TRUE,FALSE,480,OLTT,0.906503333333333,-0.121316666666667,2.4891834253321e-13,12.6039430995045,0.121316666666667
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,0,Fasting,0.992956666666667,0,0.000104828361296952,3.97952120314988,0
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,120,Fasting,0.923126666666667,-0.06983,0.000104828361296952,3.97952120314988,0.06983
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,240,Fasting,1.039210675,0.0462540083333332,0.000104828361296952,3.97952120314988,0.0462540083333332
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,360,Fasting,0.914338833333333,-0.0786178333333334,0.000104828361296952,3.97952120314988,0.0786178333333334
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,480,Fasting,0.909096666666667,-0.0838600000000001,0.000104828361296952,3.97952120314988,0.0838600000000001
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,600,Fasting,0.93301,-0.0599466666666667,0.000104828361296952,3.97952120314988,0.0599466666666667
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,720,Fasting,0.961086666666667,-0.03187,0.000104828361296952,3.97952120314988,0.03187
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,840,Fasting,0.980346666666667,-0.0126099999999999,0.000104828361296952,3.97952120314988,0.0126099999999999
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,960,Fasting,1.00215333333333,0.00919666666666652,0.000104828361296952,3.97952120314988,0.00919666666666652
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,0,PAT,0.990793333333333,0,0.646521240102626,0.189417202712684,0
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,15,PAT,0.98241,-0.00838333333333341,0.646521240102626,0.189417202712684,0.00838333333333341
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,30,PAT,0.994698683333333,0.00390534999999981,0.646521240102626,0.189417202712684,0.00390534999999981
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,45,PAT,0.97236,-0.0184333333333333,0.646521240102626,0.189417202712684,0.0184333333333333
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,60,PAT,0.968083333333333,-0.02271,0.646521240102626,0.189417202712684,0.02271
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,90,PAT,1.02264,0.0318466666666667,0.646521240102626,0.189417202712684,0.0318466666666667
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,120,PAT,1.02801,0.0372166666666666,0.646521240102626,0.189417202712684,0.0372166666666666
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,0,OLTT,1.00834333333333,0,7.42870791892659e-07,6.12908671685552,0
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,30,OLTT,1.08258333333333,0.0742399999999999,7.42870791892659e-07,6.12908671685552,0.0742399999999999
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,60,OLTT,1.17001,0.161666666666667,7.42870791892659e-07,6.12908671685552,0.161666666666667
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,90,OLTT,1.14511333333333,0.13677,7.42870791892659e-07,6.12908671685552,0.13677
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,120,OLTT,1.13799333333333,0.12965,7.42870791892659e-07,6.12908671685552,0.12965
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,180,OLTT,1.13808333333333,0.12974,7.42870791892659e-07,6.12908671685552,0.12974
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,240,OLTT,1.06971666666667,0.0613733333333335,7.42870791892659e-07,6.12908671685552,0.0613733333333335
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,300,OLTT,1.06024333333333,0.0519000000000001,7.42870791892659e-07,6.12908671685552,0.0519000000000001
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,360,OLTT,0.98755,-0.0207933333333334,7.42870791892659e-07,6.12908671685552,0.0207933333333334
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,420,OLTT,0.977226666666667,-0.0311166666666668,7.42870791892659e-07,6.12908671685552,0.0311166666666668
gamma-glutamylvaline,Metabolon HD4 [nt-ms],Peptides,Gamma-glutamyl Amino Acid,FALSE,FALSE,TRUE,FALSE,480,OLTT,0.971623333333333,-0.0367200000000002,7.42870791892659e-07,6.12908671685552,0.0367200000000002
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,0,Fasting,0.793163333333333,0,0.0144073313270958,1.84141645619154,0
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,120,Fasting,0.789743991666667,-0.00341934166666658,0.0144073313270958,1.84141645619154,0.00341934166666658
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,240,Fasting,0.7443167625,-0.0488465708333334,0.0144073313270958,1.84141645619154,0.0488465708333334
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,360,Fasting,0.786709483333333,-0.00645384999999998,0.0144073313270958,1.84141645619154,0.00645384999999998
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,480,Fasting,0.66572515,-0.127438183333333,0.0144073313270958,1.84141645619154,0.127438183333333
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,600,Fasting,0.659326666666667,-0.133836666666667,0.0144073313270958,1.84141645619154,0.133836666666667
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,720,Fasting,0.704113333333334,-0.0890499999999999,0.0144073313270958,1.84141645619154,0.0890499999999999
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,840,Fasting,0.678356666666667,-0.114806666666667,0.0144073313270958,1.84141645619154,0.114806666666667
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,960,Fasting,0.69394,-0.0992233333333333,0.0144073313270958,1.84141645619154,0.0992233333333333
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,0,PAT,1.05283333333333,0,0.0560587263327868,1.2513567737346,0
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,15,PAT,1.00180666666667,-0.0510266666666668,0.0560587263327868,1.2513567737346,0.0510266666666668
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,30,PAT,0.979181208333334,-0.0736521249999998,0.0560587263327868,1.2513567737346,0.0736521249999998
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,45,PAT,1.01730333333333,-0.0355300000000001,0.0560587263327868,1.2513567737346,0.0355300000000001
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,60,PAT,1.05597,0.00313666666666657,0.0560587263327868,1.2513567737346,0.00313666666666657
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,90,PAT,1.07157333333333,0.0187400000000002,0.0560587263327868,1.2513567737346,0.0187400000000002
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,120,PAT,1.10524,0.0524066666666665,0.0560587263327868,1.2513567737346,0.0524066666666665
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,0,OLTT,1.15532666666667,0,6.62118889307201e-22,21.17906402214,0
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,30,OLTT,1.10202333333333,-0.0533033333333337,6.62118889307201e-22,21.17906402214,0.0533033333333337
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,60,OLTT,0.982813333333333,-0.172513333333334,6.62118889307201e-22,21.17906402214,0.172513333333334
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,90,OLTT,0.98103,-0.174296666666667,6.62118889307201e-22,21.17906402214,0.174296666666667
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,120,OLTT,1.08021,-0.0751166666666667,6.62118889307201e-22,21.17906402214,0.0751166666666667
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,180,OLTT,1.10518,-0.0501466666666668,6.62118889307201e-22,21.17906402214,0.0501466666666668
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,240,OLTT,1.24070666666667,0.08538,6.62118889307201e-22,21.17906402214,0.08538
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,300,OLTT,1.50786,0.352533333333333,6.62118889307201e-22,21.17906402214,0.352533333333333
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,360,OLTT,1.70144333333333,0.546116666666667,6.62118889307201e-22,21.17906402214,0.546116666666667
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,420,OLTT,1.78051333333333,0.625186666666666,6.62118889307201e-22,21.17906402214,0.625186666666666
gamma-tocopherol/beta-tocopherol,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Tocopherol Metabolism,FALSE,FALSE,TRUE,FALSE,480,OLTT,1.78759666666667,0.63227,6.62118889307201e-22,21.17906402214,0.63227
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,0,Fasting,1.05223,0,7.51435819768547e-08,7.12410810664149,0
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,120,Fasting,1.0224,-0.0298299999999998,7.51435819768547e-08,7.12410810664149,0.0298299999999998
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,240,Fasting,0.897727708333333,-0.154502291666667,7.51435819768547e-08,7.12410810664149,0.154502291666667
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,360,Fasting,1.04588025,-0.00634974999999982,7.51435819768547e-08,7.12410810664149,0.00634974999999982
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,480,Fasting,0.963366666666667,-0.0888633333333334,7.51435819768547e-08,7.12410810664149,0.0888633333333334
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,600,Fasting,0.93477,-0.11746,7.51435819768547e-08,7.12410810664149,0.11746
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,720,Fasting,0.890036666666667,-0.162193333333333,7.51435819768547e-08,7.12410810664149,0.162193333333333
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,840,Fasting,0.800653333333333,-0.251576666666667,7.51435819768547e-08,7.12410810664149,0.251576666666667
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,960,Fasting,0.828826666666667,-0.223403333333333,7.51435819768547e-08,7.12410810664149,0.223403333333333
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,0,PAT,0.967036666666667,0,0.491143370844437,0.308791713421364,0
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,15,PAT,0.9351,-0.0319366666666667,0.491143370844437,0.308791713421364,0.0319366666666667
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,30,PAT,0.994929258333334,0.0278925916666667,0.491143370844437,0.308791713421364,0.0278925916666667
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,45,PAT,0.994596666666667,0.0275599999999998,0.491143370844437,0.308791713421364,0.0275599999999998
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,60,PAT,0.983586666666667,0.01655,0.491143370844437,0.308791713421364,0.01655
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,90,PAT,0.96999,0.00295333333333325,0.491143370844437,0.308791713421364,0.00295333333333325
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,120,PAT,0.933843333333333,-0.0331933333333334,0.491143370844437,0.308791713421364,0.0331933333333334
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,0,OLTT,1.03429,0,4.89323767344851e-20,19.3104036892553,0
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,30,OLTT,1.07046666666667,0.0361766666666667,4.89323767344851e-20,19.3104036892553,0.0361766666666667
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,60,OLTT,1.11267,0.0783800000000001,4.89323767344851e-20,19.3104036892553,0.0783800000000001
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,90,OLTT,1.45645333333333,0.422163333333333,4.89323767344851e-20,19.3104036892553,0.422163333333333
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,120,OLTT,1.38181333333333,0.347523333333333,4.89323767344851e-20,19.3104036892553,0.347523333333333
gluconate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,FALSE,TRUE,FALSE,180,OLTT,1.00660333333333,-0.0276866666666669,4.89323767344851e-20,19.3104036892553,0.0276866666666669
