metabolite,platform_name,super_pathway,sub_pathway,significant_any_challenge,significant_fasting_pat_oltt,true_count,challenge_time,challenge,mean_response,log2_foldchange,p_value,neg_log10_p_value,abs_log2_foldchange
n-delta-acetylornithine,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,TRUE,FALSE,1,120,OLTT,0.514619682918457,0.348837610019811,5.72719842159105e-05,4.24205777028124,0.348837610019811
n-delta-acetylornithine,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,TRUE,FALSE,1,180,OLTT,0.486574733641183,0.320792660742537,5.72719842159105e-05,4.24205777028124,0.320792660742537
n-delta-acetylornithine,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,TRUE,FALSE,1,240,OLTT,0.417346594266517,0.251564521367871,5.72719842159105e-05,4.24205777028124,0.251564521367871
n-delta-acetylornithine,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,TRUE,FALSE,1,300,OLTT,0.305616282681835,0.139834209783189,5.72719842159105e-05,4.24205777028124,0.139834209783189
n-delta-acetylornithine,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,TRUE,FALSE,1,360,OLTT,0.250837997624754,0.085055924726108,5.72719842159105e-05,4.24205777028124,0.085055924726108
n-delta-acetylornithine,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,TRUE,FALSE,1,420,OLTT,0.149821652474428,-0.0159604204242186,5.72719842159105e-05,4.24205777028124,0.0159604204242186
n-delta-acetylornithine,Metabolon HD4 [nt-ms],Amino Acids,Urea cycle; Arginine and Proline Metabolism,TRUE,FALSE,1,480,OLTT,0.150374298611001,-0.0154077742876454,5.72719842159105e-05,4.24205777028124,0.0154077742876454
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,0,Fasting,-0.245871654673715,0,0.0369569522331133,1.4323038513837,0
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,120,Fasting,-0.177759429929577,0.0681122247441383,0.0369569522331133,1.4323038513837,0.0681122247441383
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,240,Fasting,-0.0333116516847743,0.212560002988941,0.0369569522331133,1.4323038513837,0.212560002988941
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,360,Fasting,-0.127143234428125,0.11872842024559,0.0369569522331133,1.4323038513837,0.11872842024559
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,480,Fasting,0.0754497554798514,0.321321410153566,0.0369569522331133,1.4323038513837,0.321321410153566
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,600,Fasting,0.14265230109552,0.388523955769235,0.0369569522331133,1.4323038513837,0.388523955769235
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,720,Fasting,-0.053565486915306,0.192306167758409,0.0369569522331133,1.4323038513837,0.192306167758409
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,840,Fasting,0.104809649351198,0.350681304024913,0.0369569522331133,1.4323038513837,0.350681304024913
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,960,Fasting,0.21444872630996,0.460320380983675,0.0369569522331133,1.4323038513837,0.460320380983675
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,1920,Fasting,0.859092840699725,1.10496449537344,0.0369569522331133,1.4323038513837,1.10496449537344
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,0,PAT,-0.971750115235788,0,7.13094206809901e-06,5.14685309175397,0
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,15,PAT,-0.196589787888891,0.775160327346897,7.13094206809901e-06,5.14685309175397,0.775160327346897
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,30,PAT,0.616634754925057,1.58838487016085,7.13094206809901e-06,5.14685309175397,1.58838487016085
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,45,PAT,0.576819407135704,1.54856952237149,7.13094206809901e-06,5.14685309175397,1.54856952237149
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,60,PAT,0.16339298522462,1.13514310046041,7.13094206809901e-06,5.14685309175397,1.13514310046041
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,90,PAT,0.0519345500089203,1.02368466524471,7.13094206809901e-06,5.14685309175397,1.02368466524471
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,120,PAT,-0.176349427280449,0.79540068795534,7.13094206809901e-06,5.14685309175397,0.79540068795534
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,0,OLTT,0.0948941468508825,0,0.303474203698229,0.517878219473908,0
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,30,OLTT,-0.104985099652033,-0.199879246502915,0.303474203698229,0.517878219473908,0.199879246502915
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,60,OLTT,0.171943969032232,0.0770498221813498,0.303474203698229,0.517878219473908,0.0770498221813498
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,90,OLTT,-0.0245012387607128,-0.119395385611595,0.303474203698229,0.517878219473908,0.119395385611595
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,120,OLTT,0.184179153310144,0.0892850064592611,0.303474203698229,0.517878219473908,0.0892850064592611
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,180,OLTT,-0.343002643616024,-0.437896790466906,0.303474203698229,0.517878219473908,0.437896790466906
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,240,OLTT,-0.470312237645301,-0.565206384496184,0.303474203698229,0.517878219473908,0.565206384496184
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,300,OLTT,-0.358398962865366,-0.453293109716249,0.303474203698229,0.517878219473908,0.453293109716249
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,360,OLTT,0.0986693152340297,0.00377516838314723,0.303474203698229,0.517878219473908,0.00377516838314723
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,420,OLTT,-0.0873145825815173,-0.1822087294324,0.303474203698229,0.517878219473908,0.1822087294324
n-formylmethionine,Metabolon HD4 [nt-ms],Amino Acids,"Methionine, Cysteine, SAM and Taurine Metabolism",TRUE,FALSE,1,480,OLTT,0.0159339984997479,-0.0789601483511346,0.303474203698229,0.517878219473908,0.0789601483511346
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,0,Fasting,-0.311091080571281,0,0.751095997388979,0.124304552380744,0
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,120,Fasting,-0.349512326261141,-0.0384212456898606,0.751095997388979,0.124304552380744,0.0384212456898606
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,240,Fasting,-0.323093283699587,-0.012002203128306,0.751095997388979,0.124304552380744,0.012002203128306
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,360,Fasting,-0.1891247781343,0.121966302436981,0.751095997388979,0.124304552380744,0.121966302436981
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,480,Fasting,-0.444860987517248,-0.133769906945967,0.751095997388979,0.124304552380744,0.133769906945967
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,600,Fasting,-0.570611554183448,-0.259520473612168,0.751095997388979,0.124304552380744,0.259520473612168
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,720,Fasting,-0.533340280366565,-0.222249199795284,0.751095997388979,0.124304552380744,0.222249199795284
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,840,Fasting,-0.649581779117219,-0.338490698545938,0.751095997388979,0.124304552380744,0.338490698545938
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,960,Fasting,-0.390240845815683,-0.0791497652444025,0.751095997388979,0.124304552380744,0.0791497652444025
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,1920,Fasting,-0.236352219030523,0.0747388615407582,0.751095997388979,0.124304552380744,0.0747388615407582
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,0,PAT,0.198567314682804,0,0.192268925820547,0.716090900031696,0
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,15,PAT,0.54087053173378,0.342303217050976,0.192268925820547,0.716090900031696,0.342303217050976
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,30,PAT,0.456646744071099,0.258079429388295,0.192268925820547,0.716090900031696,0.258079429388295
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,45,PAT,0.318750798970553,0.120183484287749,0.192268925820547,0.716090900031696,0.120183484287749
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,60,PAT,-0.0890094263468943,-0.287576741029698,0.192268925820547,0.716090900031696,0.287576741029698
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,90,PAT,0.569589365727133,0.371022051044328,0.192268925820547,0.716090900031696,0.371022051044328
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,120,PAT,0.00697133865396079,-0.191595976028843,0.192268925820547,0.716090900031696,0.191595976028843
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,0,OLTT,-0.384620739071896,0,1.26696928918955e-07,6.89723391210721,0
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,30,OLTT,0.090035863280187,0.474656602352083,1.26696928918955e-07,6.89723391210721,0.474656602352083
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,60,OLTT,0.220954430198523,0.605575169270419,1.26696928918955e-07,6.89723391210721,0.605575169270419
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,90,OLTT,0.970609689669848,1.35523042874174,1.26696928918955e-07,6.89723391210721,1.35523042874174
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,120,OLTT,1.15506974752002,1.53969048659192,1.26696928918955e-07,6.89723391210721,1.53969048659192
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,180,OLTT,0.973846365471272,1.35846710454317,1.26696928918955e-07,6.89723391210721,1.35846710454317
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,240,OLTT,0.0179912677943431,0.402612006866239,1.26696928918955e-07,6.89723391210721,0.402612006866239
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,300,OLTT,-0.0867754917480214,0.297845247323875,1.26696928918955e-07,6.89723391210721,0.297845247323875
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,360,OLTT,-0.345209451372188,0.039411287699708,1.26696928918955e-07,6.89723391210721,0.039411287699708
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,420,OLTT,-0.515924375214255,-0.131303636142359,1.26696928918955e-07,6.89723391210721,0.131303636142359
n-formylphenylalanine,Metabolon HD4 [nt-ms],Amino Acids,Phenylalanine and Tyrosine Metabolism,TRUE,FALSE,1,480,OLTT,-0.100554839323272,0.284065899748624,1.26696928918955e-07,6.89723391210721,0.284065899748624
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,0,Fasting,0.199568788902572,0,2.15569668055656e-05,4.66641234702319,0
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,120,Fasting,0.440555754319229,0.240986965416658,2.15569668055656e-05,4.66641234702319,0.240986965416658
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,240,Fasting,0.310839881117396,0.111271092214825,2.15569668055656e-05,4.66641234702319,0.111271092214825
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,360,Fasting,0.0254269796279158,-0.174141809274656,2.15569668055656e-05,4.66641234702319,0.174141809274656
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,480,Fasting,0.224334924234526,0.0247661353319547,2.15569668055656e-05,4.66641234702319,0.0247661353319547
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,600,Fasting,0.116151164270164,-0.083417624632407,2.15569668055656e-05,4.66641234702319,0.083417624632407
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,720,Fasting,-0.0785796036656859,-0.278148392568257,2.15569668055656e-05,4.66641234702319,0.278148392568257
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,840,Fasting,0.0269881874136622,-0.172580601488909,2.15569668055656e-05,4.66641234702319,0.172580601488909
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,960,Fasting,-0.18981940204712,-0.389388190949691,2.15569668055656e-05,4.66641234702319,0.389388190949691
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,1920,Fasting,0.843194927845347,0.643626138942775,2.15569668055656e-05,4.66641234702319,0.643626138942775
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,0,PAT,-0.376726711635265,0,0.167117572954883,0.776977880231887,0
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,15,PAT,-0.310985213207204,0.0657414984280606,0.167117572954883,0.776977880231887,0.0657414984280606
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,30,PAT,0.0307952778321134,0.407521989467378,0.167117572954883,0.776977880231887,0.407521989467378
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,45,PAT,-0.139431440626431,0.237295271008834,0.167117572954883,0.776977880231887,0.237295271008834
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,60,PAT,-0.241820951752023,0.134905759883242,0.167117572954883,0.776977880231887,0.134905759883242
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,90,PAT,-0.216027987511932,0.160698724123333,0.167117572954883,0.776977880231887,0.160698724123333
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,120,PAT,-0.257101143837385,0.11962556779788,0.167117572954883,0.776977880231887,0.11962556779788
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,0,OLTT,0.0845639511913041,0,0.739157582779481,0.131262963451056,0
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,30,OLTT,0.02278307855177,-0.0617808726395341,0.739157582779481,0.131262963451056,0.0617808726395341
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,60,OLTT,0.0291885350739531,-0.055375416117351,0.739157582779481,0.131262963451056,0.055375416117351
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,90,OLTT,-0.105815018038635,-0.190378969229939,0.739157582779481,0.131262963451056,0.190378969229939
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,120,OLTT,-0.114689753601813,-0.199253704793117,0.739157582779481,0.131262963451056,0.199253704793117
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,180,OLTT,-0.0870876146188156,-0.17165156581012,0.739157582779481,0.131262963451056,0.17165156581012
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,240,OLTT,0.0800899109487112,-0.00447404024259292,0.739157582779481,0.131262963451056,0.00447404024259292
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,300,OLTT,-0.00584588933936417,-0.0904098405306682,0.739157582779481,0.131262963451056,0.0904098405306682
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,360,OLTT,0.000559567182819953,-0.0840043840084841,0.739157582779481,0.131262963451056,0.0840043840084841
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,420,OLTT,-0.0955222806499347,-0.180086231841239,0.739157582779481,0.131262963451056,0.180086231841239
n1-methyladenosine,Metabolon HD4 [nt-ms],Nucleotides,"Purine Metabolism, Adenine containing",TRUE,FALSE,1,480,OLTT,-0.215587917979874,-0.300151869171178,0.739157582779481,0.131262963451056,0.300151869171178
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,0,Fasting,1.21633680178885,0,1.95911518671737e-11,10.7079400287908,0
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,120,Fasting,0.418223345777491,-0.798113456011362,1.95911518671737e-11,10.7079400287908,0.798113456011362
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,240,Fasting,0.0977119403646959,-1.11862486142416,1.95911518671737e-11,10.7079400287908,1.11862486142416
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,360,Fasting,-0.0800462437954287,-1.29638304558428,1.95911518671737e-11,10.7079400287908,1.29638304558428
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,480,Fasting,-0.0327143775257682,-1.24905117931462,1.95911518671737e-11,10.7079400287908,1.24905117931462
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,600,Fasting,0.070459256332951,-1.1458775454559,1.95911518671737e-11,10.7079400287908,1.1458775454559
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,720,Fasting,0.109290800937769,-1.10704600085108,1.95911518671737e-11,10.7079400287908,1.10704600085108
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,840,Fasting,0.135781940147581,-1.08055486164127,1.95911518671737e-11,10.7079400287908,1.08055486164127
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,960,Fasting,0.137290547164086,-1.07904625462477,1.95911518671737e-11,10.7079400287908,1.07904625462477
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,1920,Fasting,0.406954051364204,-0.809382750424649,1.95911518671737e-11,10.7079400287908,0.809382750424649
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,0,PAT,-0.58626755009164,0,0.00269877587513522,2.56883318073939,0
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,15,PAT,-0.589164075563328,-0.00289652547168784,0.00269877587513522,2.56883318073939,0.00289652547168784
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,30,PAT,-0.358175069977609,0.228092480114032,0.00269877587513522,2.56883318073939,0.228092480114032
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,45,PAT,-0.353745950637853,0.232521599453787,0.00269877587513522,2.56883318073939,0.232521599453787
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,60,PAT,-0.358784698072978,0.227482852018662,0.00269877587513522,2.56883318073939,0.227482852018662
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,90,PAT,-0.234234102790394,0.352033447301246,0.00269877587513522,2.56883318073939,0.352033447301246
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,120,PAT,-0.184766878719222,0.401500671372418,0.00269877587513522,2.56883318073939,0.401500671372418
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,0,OLTT,0.247811097193181,0,0.000823009187916277,3.0845953163806,0
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,30,OLTT,0.249244273858859,0.00143317666567847,0.000823009187916277,3.0845953163806,0.00143317666567847
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,60,OLTT,0.307974345011366,0.0601632478181857,0.000823009187916277,3.0845953163806,0.0601632478181857
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,90,OLTT,0.00142539925772091,-0.24638569793546,0.000823009187916277,3.0845953163806,0.24638569793546
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,120,OLTT,-0.0274795111784982,-0.275290608371679,0.000823009187916277,3.0845953163806,0.275290608371679
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,180,OLTT,-0.0903582516263929,-0.338169348819574,0.000823009187916277,3.0845953163806,0.338169348819574
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,240,OLTT,-0.139780217487068,-0.387591314680249,0.000823009187916277,3.0845953163806,0.387591314680249
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,300,OLTT,-0.107405510912889,-0.35521660810607,0.000823009187916277,3.0845953163806,0.35521660810607
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,360,OLTT,-0.102924948073871,-0.350736045267052,0.000823009187916277,3.0845953163806,0.350736045267052
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,420,OLTT,-0.105746043194735,-0.353557140387916,0.000823009187916277,3.0845953163806,0.353557140387916
"n6,n6,n6-trimethyllysine",Metabolon HD4 [nt-ms],Amino Acids,Lysine Metabolism,TRUE,FALSE,1,480,OLTT,-0.046910369551072,-0.294721466744253,0.000823009187916277,3.0845953163806,0.294721466744253
nicotinamide,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,TRUE,FALSE,1,0,Fasting,0.013345631291982,0,1.39130846097665e-09,8.8565765737831,0
nicotinamide,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,TRUE,FALSE,1,120,Fasting,2.00862642916704,1.99528079787505,1.39130846097665e-09,8.8565765737831,1.99528079787505
nicotinamide,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,TRUE,FALSE,1,240,Fasting,1.2241297550838,1.21078412379182,1.39130846097665e-09,8.8565765737831,1.21078412379182
